,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
456,Spicy (feat. Post Malone),Ty Dolla $ign,5IUtvfNvOyVYZUa6AJFrnP,2020-10-23,0.782,0.51,-5.724,0.0419,0.143,0.115,0.118,99.993,-26.9948958906798
457,Love... (Her Fault) [feat. Bryson Tiller],Wale,6cSBm4mtcuFtClN6yDvjQo,2019-10-11,0.59,0.598,-7.153,0.609,0.0697,0.112,0.34,156.073,-27.120064299713093
458,Bags,Kevin Gates,6LW1weIoMZML7FFTX5fRqv,2019-09-27,0.732,0.732,-5.314,0.27,0.264,0.092,0.635,159.861,-30.89552939488545
459,Can't Let You Go (feat. Eric Bellinger),Mozzy,1jks1D75H6xFiRpBcxn06K,2020-05-01,0.63,0.764,-4.702,0.359,0.0102,0.0905,0.518,95.698,-31.3178555379221
460,On Cam (feat. Moneybagg Yo),Yung Bleu,4xdbFyoS5EdHdSOGaahjBv,2018-08-17,0.839,0.34,-11.591,0.407,0.0099,0.154,0.417,160.043,-31.528110678919013
461,Bad Situations,Morray,4PnR4x0pn4Wc6NBMKAyx8O,2021-09-24,0.747,0.559,-9.292,0.211,0.157,0.139,0.268,93.886,-33.23933324087952
462,The Need to Know (feat. SZA),Wale,6KacmqPPQ3LNoiGFuqGChs,2015-03-31,0.537,0.411,-14.059,0.502,0.487,0.3,0.207,94.292,-33.60622064427145
463,Bad Bitch Anthem,Young M.A,0pq5dsJfIhJ7G5jMWcl5GP,2020-05-22,0.925,0.53,-6.4,0.137,0.0331,0.0675,0.395,93.041,-33.94330632882356
464,Dusa (feat. Kevin Gates),FL Dusa,4nJWDQvLWme5U4uPQXeE7b,2021-10-18,0.708,0.799,-5.267,0.285,0.0494,0.22,0.643,165.028,-36.063303396216654
465,What It Feels Like,Nipsey Hussle,7iNGwN4yuxATUtv0qYXJ8Q,2021-02-12,0.46,0.733,-4.579,0.13,0.032,0.109,0.0792,89.669,-37.3470845126458
466,Gangsta Way (feat. Chris Brown),French Montana,2x2MH6j1rkXxGLdyLpMZkz,2015-10-26,0.629,0.577,-7.08,0.265,0.405,0.0888,0.192,89.047,-37.945082873708216
467,Me U & Hennessy (feat. Lil Wayne),DeJ Loaf,4TSDz7xZtxIXeKwiOuCe25,2015-04-20,0.417,0.551,-8.361,0.272,0.56,0.129,0.216,86.848,-40.19214085089534
468,Thieves In Atlanta (feat. Coi Leray),Yung Bleu,0O6vnplGquhXRh0Zghyr8w,2021-02-26,0.534,0.499,-7.968,0.104,0.672,0.122,0.581,170.012,-41.07340043043828
469,Love It Here,Moneybagg Yo,0uiHv6ieCOkc9sE9ae3nDJ,2021-04-23,0.786,0.438,-10.537,0.391,0.279,0.105,0.154,85.924,-41.286513366320435
470,RNB (feat. Megan Thee Stallion),Young Dolph,0hng8bySwA3wbhPNeSg7Mo,2020-08-14,0.887,0.684,-6.36,0.267,0.0226,0.462,0.541,85.005,-41.97894712111966
471,Scorpio,Moneybagg Yo,0BFGDkrXAneskCJdudSCro,2021-10-22,0.736,0.532,-7.151,0.265,0.0292,0.0806,0.273,84.983,-42.01072543470987
472,Soul Survivor,Jeezy,0Ss50OU9tCozI7JIywkv14,2005,0.682,0.483,-7.718,0.0451,0.00103,0.159,0.108,84.012,-42.998665047088636
473,Beautiful Lies,Yung Bleu,3BjwSq6phb60SOdTZw5pZY,2021-07-23,0.481,0.362,-10.766,0.209,0.237,0.114,0.639,83.605,-43.61361506401379
474,Breathe,sKitz Kraven,3Vk8eeYEvGYB542uZVJHyB,2019-05-06,0.685,0.594,-6.991,0.18,0.376,0.136,0.32,83.006,-43.98149777386256
475,Nasty Nasty (feat. Yung Bleu),Plies,27Kt5Li7kbotmHR9Lj7O3a,2021-05-07,0.516,0.609,-6.854,0.164,0.521,0.203,0.192,173.02,-44.048383779887146
476,OTW,DJ Luke Nasty,5qi7piHIt9zwTYYBnIvfNZ,2016-05-13,0.743,0.651,-5.974,0.0646,0.0143,0.079,0.467,82.022,-44.95924147698697
477,Wockesha,Moneybagg Yo,0nqhKXDjsyBMvbeWmgijD0,2021-04-23,0.582,0.537,-9.229,0.619,0.129,0.0749,0.771,82.103,-44.98331991004997
478,Must Be Nice,Lyfe Jennings,2mp3sLUNQaJ025Lx5f4AAJ,2004-08-17,0.447,0.401,-11.232,0.378,0.657,0.127,0.644,82.235,-45.026848878453514
479,Batman,LPB Poody,1xMvdOFQaql3EBkHmuh2TK,2021-02-12,0.893,0.565,-4.74,0.268,0.0754,0.0375,0.808,81.009,-45.99514022204846
480,God We Need You Now,Struggle Jennings,0tUiCSYWTl5r2NtcK6I6QO,2020-09-14,0.621,0.728,-7.231,0.0905,0.12,0.111,0.15,80.96,-46.033544598828605
481,Wifin' You,Montana of 300,5z5uMNJnGDAL7p9IULz8bP,2017-05-20,0.497,0.794,-5.287,0.0994,0.478,0.08,0.557,80.675,-46.31228988518735
482,Both of Us (feat. Rick Ross & Layton Greene),YFN Lucci,0kVnwg7kj1M50OkOKyB5oq,2020-12-04,0.529,0.691,-5.7,0.227,0.0221,0.134,0.417,80.344,-46.638884126729906
483,I Like Dat,T-Pain,7KrlNS2VqiNNJ82RMQdxBn,2021-05-14,0.565,0.491,-6.902,0.221,0.0049,0.137,0.337,175.694,-46.72350131161796
484,Set It Off,Boosie Badazz,6Efmq0wDgijxWFdBkzIOvb,2006-10-24,0.797,0.654,-6.946,0.248,0.000777,0.14,0.464,80.007,-46.98096964789508
485,When the Drugs Don't Work,Doobie,0i39HdwYbAl5YCEbnBUWeG,2017-08-11,0.765,0.525,-8.241,0.396,0.784,0.129,0.316,80.005,-47.02312277205639
486,Thug Paradise 2,Soldier Kidd,1wqg2VowoogPATrqPzrpi3,2021-07-28,0.745,0.637,-5.912,0.312,0.187,0.114,0.424,79.946,-47.03521309810126
487,Sex Lies (feat. Lil Baby),Latto,1ptsownbhGmvBKmE7IMv3p,2020-12-11,0.481,0.728,-6.147,0.143,0.279,0.139,0.703,79.829,-47.150337054687384
488,Tonight (feat. Jaheim and Trina),Trick Daddy,4iegB2vnO5BZXxFYYw6tdT,2006-12-18,0.57,0.68,-7.182,0.317,0.0579,0.354,0.528,78.031,-48.96042700217841
489,Special Remix (feat. Moneybagg Yo),EST Gee,5sXYCAzaTHonbB7OVqU0TI,2020-12-18,0.799,0.596,-7.216,0.302,0.0225,0.077,0.299,76.009,-50.98372230881508
490,Broadway Girls (feat. Morgan Wallen),Lil Durk,3DZ8dbKg4OTSSqGARvecYd,2021-12-17,0.659,0.745,-3.599,0.0347,0.0417,0.296,0.54,74.967,-52.0751538333145
491,Might Be,DJ Luke Nasty,7KLB6Jptw9wyQXkSLiO8qh,2015-09-08,0.448,0.782,-6.766,0.458,0.378,0.114,0.694,74.037,-52.94722669869136
492,Whats Love,Majornine,2AvJFAd9UIubh2QuGKzPf1,2019-07-05,0.516,0.468,-10.343,0.384,0.234,0.172,0.659,184.879,-56.05532821551379
493,Fuckin' wit Me,Tank,3v10vlZlZPApvDz3kE4aNe,2016-01-22,0.364,0.537,-5.912,0.164,0.298,0.191,0.119,185.53,-56.55385716335618
494,Internet Sensation,Lil Durk,7FRkzDzvNJZKUivOTyAmdp,2020-05-08,0.669,0.584,-6.141,0.287,0.602,0.109,0.353,185.996,-57.01873037976618
495,Foreva (feat. T.I.),Young Dolph,23nOXuK95DPOiO62Ixgzza,2016-08-26,0.483,0.574,-5.16,0.469,0.0973,0.058,0.454,66.773,-60.21624840367139
496,Ten Rounds with Jose Cuervo - Recall Mix,Tracy Byrd,26J61MmE6YCWqIyROZdEgL,2001-07-23,0.681,0.864,-7.839,0.0347,0.00504,0.212,0.931,127.079,-0.9995130936300001
497,Fast as You,Dwight Yoakam,6FevJcaJvt5EvsHnuJHBnb,1993-03-12,0.628,0.801,-7.926,0.0282,0.000479,0.396,0.843,125.954,-1.7471769817289688
498,Boot Scootin' Boogie,Brooks & Dunn,7Fq9RwQxSn3kW85PrDUf0M,2009-09-08,0.656,0.817,-4.296,0.0435,0.22,0.304,0.862,130.448,-2.126249994801964
499,He Drinks Tequila,Lorrie Morgan,1ugnkXXn4yQF0jKzBh8mFY,2001-04-13,0.761,0.773,-7.042,0.0368,0.191,0.0394,0.944,124.894,-2.252276159861017
500,That Don't Impress Me Much,Shania Twain,4FUfoWMypAyWbOavmYyeNu,1997-11-04,0.757,0.757,-7.598,0.0389,0.235,0.0474,0.967,124.956,-2.38885761725105
501,I Love a Rainy Night,Eddie Rabbitt,0zvNHIL7ci0ZzIoWU6RO2u,1991,0.685,0.718,-7.724,0.0521,0.122,0.0556,0.958,131.463,-2.855549733825484
502,"I Like It, I Love It",Tim McGraw,3IvcWWehbBcBR4YZxlGM9R,1995-08-15,0.643,0.961,-5.298,0.0315,0.0196,0.948,0.96,124.027,-3.1729431927602105
503,Fake ID (feat. Gretchen Wilson),Big & Rich,6dFcL5hsy8dy0RCFx7f5FD,2011-05-17,0.663,0.956,-2.322,0.0395,0.0614,0.233,0.73,129.983,-3.3607775556663455
504,Knockin' Boots,Luke Bryan,6ERR6e7h6wCqGoz1TjiUJb,2019-03-29,0.739,0.682,-3.728,0.205,0.129,0.328,0.634,131.983,-3.70394651117578
505,It Ain't My Fault,Brothers Osborne,08wJ1B9yu9sPeoRa5fbpr3,2016-01-15,0.735,0.831,-5.898,0.0332,0.00166,0.291,0.756,123.017,-3.9977935056983265
506,Goodbye Earl,The Chicks,7rqaqQurHzR5xHAhdm1gmM,1999-08-27,0.705,0.7,-7.38,0.0295,0.0192,0.0755,0.765,122.841,-4.3015258388506075
507,Good Time,Alan Jackson,6lyKOW0FNW6aAZdKVgoM8m,2008-11-05,0.652,0.767,-10.445,0.0372,0.0355,0.397,0.73,132.017,-4.90850009223974
508,Hold My Beer,Aaron Pritchett,7uboeZOr65W5h4MjfVOeTe,2006-03-01,0.616,0.88,-4.984,0.0475,0.243,0.0832,0.675,133.985,-5.129382705460786
509,Bop,Dan Seals,0VWPd2zYt1430jL6XtUjep,1985-01-01,0.805,0.575,-11.882,0.0304,0.346,0.109,0.975,123.203,-6.470942221701484
510,Walk Softly On This Heart Of Mine,The Kentucky Headhunters,5yma4EpKYJ4r6jXhebUzh2,1989-01-01,0.689,0.622,-13.685,0.029,0.256,0.186,0.849,126.259,-6.727387422667458
511,Donkey,Jerrod Niemann,0vGcvtX02w7P8q6Yd256sK,2014-03-21,0.695,0.856,-6.319,0.0424,0.00251,0.365,0.787,120.063,-6.93778617343014
512,Beer For My Horses,Toby Keith,7E2DqvnVtbIrFrL5X6YH9Q,2002-01-01,0.717,0.85,-5.329,0.0473,0.368,0.0495,0.805,119.005,-8.021254097962176
513,Redneck Girl,The Bellamy Brothers,3GdqfRTNtoAbYsDvipCoVg,1982,0.759,0.554,-15.167,0.0349,0.0831,0.0895,0.913,126.994,-8.076171981623107
514,Vacation,Thomas Rhett,4DdF1l0DzBQy8YL2UVhPrU,2015-01-01,0.638,0.827,-5.793,0.0389,0.0054,0.0948,0.96,137.077,-8.125802186657443
515,Watermelon Crawl,Tracy Byrd,3Q9t1A12iUemHTAWnH7PjD,1994-01-01,0.759,0.723,-9.315,0.028,0.173,0.179,0.962,136.746,-8.332579010112687
516,I Loved Her First,Heartland,0vZvEE9c2bmA6H8hVKxXEZ,2006-10-10,0.405,0.384,-6.508,0.0263,0.3,0.106,0.176,137.492,-8.531197073295727
517,Take My Drunk Ass Home,Luke Bryan,5N3S6ppQkYlWLd0WuOJUYz,2013-01-01,0.643,0.864,-3.969,0.047,0.12,0.323,0.781,117.982,-9.244843018807043
518,Two Pina Coladas,Brooks Jefferson,1l0d6figJdZJ2pJofLRMrF,2015-03-13,0.759,0.788,-5.11,0.0351,0.525,0.223,0.703,117.201,-9.83483764299221
519,"No Shoes, No Shirt, No Problems",Kenny Chesney,208bYsadJ56km31IENM2qS,2002-04-02,0.719,0.546,-10.239,0.032,0.243,0.181,0.669,117.925,-9.853250005413157
520,Titty's Beer,Montgomery Gentry,6D1jIDBvbr3DdfQB7VCglk,2016-03-18,0.632,0.947,-4.566,0.0444,0.000986,0.345,0.893,117.041,-10.071945212346138
521,Wild Hearts,Keith Urban,0BQpyaFrb78b9uobWNheqx,2021-08-19,0.605,0.786,-4.138,0.0379,0.00276,0.347,0.512,116.995,-10.177800232049233
522,Some Beach,Blake Shelton,7kWeSMXLxUHHOkFxsS0vhP,2004-10-26,0.787,0.765,-6.331,0.0265,0.231,0.323,0.964,115.979,-11.014016789983206
523,Sugar Pie Honey Bunch,Kid Rock,4dTFQU2LVSqy3OOFW2lnWV,2017-11-03,0.741,0.602,-7.351,0.0245,0.0707,0.269,0.563,116.024,-11.020436284511543
524,Hillbilly Shoes,Montgomery Gentry,0kJeo33oWW6Nx4tkUNPshJ,1999-03-09,0.655,0.837,-6.072,0.0355,0.0332,0.111,0.708,115.938,-11.04968783288595
525,Amazed,Lonestar,6qc34bnVOyqGDPni8H5W0U,1999,0.561,0.543,-8.498,0.0324,0.26,0.124,0.243,139.803,-11.057884660254576
526,All Things Considered,Yankee Grey,6UFpbLu6DpxTZzCHlb1A1j,1999-09-07,0.656,0.746,-5.379,0.0325,0.237,0.0214,0.96,140.865,-11.919267117371714
527,Redneck Paradise (feat. Hank Williams Jr.) - Remix,Kid Rock,3FUImEAxUYErR1ndoXxNPQ,2013-06-25,0.682,0.867,-3.542,0.0349,0.0445,0.759,0.745,115.053,-12.210938450011778
528,Honky Tonk Badonkadonk,Trace Adkins,5iDfnRTdV2mrvMK886TLRg,2005-01-01,0.643,0.919,-3.487,0.0551,0.338,0.0555,0.823,114.982,-12.275850989672984
529,Good to Be Me (feat. Kid Rock) - South River Road Version [South River Road Version],Uncle Kracker,7d1i567adnYsgg7XOVrRxt,2009-09-15,0.797,0.899,-2.538,0.034,0.111,0.3,0.933,114.012,-13.442378041029057
530,Crank It Up,Colt Ford,3mqrfe5u8PY39YNwlYME25,2014-07-01,0.759,0.68,-4.481,0.0456,0.00686,0.0629,0.962,112.966,-14.118961543690752
531,Hillbilly Rock,Marty Stuart,2vuzU4tY5k1lJQBpxhxdI3,1989-01-01,0.784,0.599,-14.624,0.0362,0.241,0.106,0.906,141.401,-14.874798689747207
532,All You Ever Do Is Bring Me Down,The Mavericks,4zE5bW9vH03RtNxkbayW4P,1995-01-01,0.606,0.886,-7.419,0.0308,0.0834,0.347,0.959,144.994,-16.072489990039582
533,Me And My Gang,Rascal Flatts,435sp9O64WY2P9DLMuBDCU,2006-01-01,0.628,0.9,-3.719,0.0408,0.0775,0.0454,0.611,108.745,-18.392979482792267
534,Wagon Wheel,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,2013-01-01,0.537,0.66,-7.174,0.0296,0.455,0.135,0.574,148.096,-19.142961857681122
535,Cruise,Florida Georgia Line,0i5el041vd6nxrGEU8QRxy,2012-01-01,0.457,0.948,-3.364,0.0354,0.0191,0.0536,0.878,148.0,-19.224386055947456
536,Let Your Love Flow,The Bellamy Brothers,064SVQsmWl5EF0zahmzkQk,1976-07-01,0.679,0.553,-14.687,0.0316,0.0611,0.139,0.946,109.071,-19.748451191835933
537,Baby's Got Her Blue Jeans On,Mel McDaniel,56BG1hMSEkIN7IA2E4xNuN,1985-02-22,0.871,0.714,-6.413,0.0307,0.237,0.072,0.962,106.797,-20.191021166758336
538,"Wine, Beer, Whiskey - Radio Edit",Little Big Town,2q4ooWQ4KvVhN2oX44m2D4,2020-05-29,0.743,0.926,-5.572,0.0591,0.62,0.914,0.888,105.978,-21.02874169919834
539,Country Girl (Shake It For Me),Luke Bryan,0yD66650JxhqKbW76C2qCo,2011-08-09,0.645,0.904,-4.532,0.0462,0.0293,0.0834,0.671,105.97,-21.074167642291773
540,Champagne Night - From Songland,Lady A,48F2xnWq3LuzYWML327Z2r,2020-06-12,0.523,0.927,-2.796,0.0489,0.0272,0.168,0.939,149.929,-21.214852303582827
541,When the Sun Goes Down,Kenny Chesney,5vLonpxn4VN0A8GtQOBSG0,2004-01-22,0.798,0.741,-6.802,0.0284,0.0432,0.252,0.708,104.945,-22.047814352341522
542,Hard Workin' Man,Brooks & Dunn,51uGoXB3PbXLyeH0aPGo7H,1993-02-23,0.692,0.769,-9.363,0.0369,0.333,0.0552,0.727,151.503,-22.743179358502104
543,Drift Away,Uncle Kracker,0RFgvrhkf9FiDRLA0BhzpZ,2002-07-09,0.583,0.66,-5.078,0.0377,0.181,0.0979,0.861,151.956,-23.00474219524141
544,Wave on Wave,Pat Green,7rS87NoPWbAkVURdVFbGH9,2003-01-01,0.671,0.755,-5.274,0.0252,0.178,0.0675,0.362,103.552,-23.4452510989353
545,Life is a Highway,Rascal Flatts,2Fs18NaCDuluPG1DHGw1XG,2006-01-01,0.582,0.952,-3.848,0.0731,0.00324,0.223,0.655,103.027,-24.06395400505672
546,All Summer Long,Kid Rock,5rX6C5QVvvZB7XckETNych,2007-10-09,0.7,0.864,-3.629,0.0283,0.0212,0.0956,0.887,102.997,-24.11633413318912
547,Whiskey in a Teacup,Dean Brody,0XY8CxsYFVRpsx0WRalAa0,2019-04-26,0.637,0.762,-4.12,0.0539,0.32,0.12,0.922,154.931,-26.032653444121955
548,Hillbilly Deluxe,Brooks & Dunn,1BMhbPsW66IXqksKC8jrCf,2005-08-30,0.568,0.829,-4.713,0.0461,0.312,0.514,0.551,155.041,-26.104140014949756
549,No One Else On Earth,Wynonna,52PGtJuGEFNVOnRdLac1Av,1997-04-08,0.775,0.861,-7.113,0.0295,0.188,0.199,0.964,98.649,-28.350834266337284
550,Truck Yeah,Various Artists,6N4q34UQ3WJyikYvXTKsC4,2022-03-14,0.608,0.93,-3.278,0.0336,0.114,0.0671,0.769,97.974,-29.146602509238072
551,All I Want To Do,Sugarland,1mJ05BN0So26a14iib85aI,2008-01-01,0.709,0.725,-4.999,0.0556,0.208,0.158,0.759,97.046,-29.956463523794138
552,Mud,The Road Hammers,0lsRnDPgJoegog3mowsICd,2014-06-03,0.61,0.881,-5.751,0.0557,0.0112,0.0627,0.661,96.031,-30.953922234993282
553,Drop 'Em Out - Remastered 2020,Wheeler Walker Jr.,4z4nyCVJYm4qZrnkAYrgNm,2020-05-01,0.69,0.555,-9.021,0.103,0.183,0.0817,0.972,95.63,-31.479049723629515
554,International Harvester,Craig Morgan,0Ta3jOf8m9yCSWMVwd8Qlf,2006-10-31,0.699,0.837,-5.173,0.0428,0.103,0.231,0.348,95.493,-31.503724881926978
555,Fancy,Reba McEntire,0FtV0YbnnjD7PXpLHFHPhn,1990-01-01,0.674,0.517,-11.225,0.0726,0.226,0.0697,0.482,94.98,-32.38620362919392
556,Orange Blossom Special,The Charlie Daniels Band,6DHgMR2rdf7FxE6OgX8liP,2005,0.353,0.92,-9.021,0.0691,0.00314,0.654,0.657,161.643,-32.79318929724751
557,Beers And Sunshine - Summer Mix,Darius Rucker,3fZ3sjzr53Yg7WJzHDwzmU,2021-07-09,0.588,0.722,-4.779,0.0489,0.363,0.101,0.829,161.957,-33.00773823161426
558,Tequila Makes Her Clothes Fall Off,Joe Nichols,6IC6VhpV7D8T1t037Atqpu,2005-01-01,0.664,0.706,-7.045,0.027,0.129,0.0857,0.681,93.968,-33.02388886576606
559,Louisiana Saturday Night,Mel McDaniel,50PU05RTGva8laKDwxED9Y,1980-11-10,0.686,0.622,-7.31,0.0857,0.532,0.0511,0.982,163.245,-34.28857735075194
560,Red Solo Cup,Toby Keith,4YKAOXyqkKZ5gOZR0AmVMN,2011-10-21,0.535,0.56,-6.586,0.0901,0.287,0.209,0.785,164.17,-35.194819320587854
561,Bawitdaba,Kid Rock,0f37VQs969vZUL4gVfHRV9,1998-08-05,0.551,0.939,-5.371,0.171,0.00172,0.109,0.367,90.592,-36.39891980256112
562,Six Days On The Road,Sawyer Brown,4OCFCX4RSZl8esUMtt3muO,1997-04-15,0.547,0.887,-2.696,0.0518,0.136,0.142,0.84,165.479,-36.66275782387695
563,Dirt On My Boots - Remix,Jon Pardi,3S86G5H2vQbmaOGIg0UXKr,2017-03-03,0.598,0.722,-5.351,0.0243,0.00253,0.21,0.218,89.994,-36.99686803824624
564,Cowboy,Kid Rock,19LT4ZUEeoUdimKE04WJJg,1998-08-05,0.608,0.897,-2.921,0.291,0.085,0.108,0.868,166.652,-37.81296949964016
565,Boondocks,Little Big Town,3duP6mBVDsHM8ioN7o7dAK,2005-01-01,0.41,0.78,-5.391,0.0332,0.211,0.48,0.695,88.016,-38.97255103868152
566,The Gambler,Kenny Rogers,5KqldkCunQ2rWxruMEtGh0,1978-11-20,0.671,0.501,-13.119,0.0594,0.342,0.194,0.86,87.04,-40.527632863913624
567,The Fireman,George Strait,5CwZU4BVFX0dyqG1gKfHHr,1984-01-01,0.664,0.601,-13.379,0.0616,0.137,0.0567,0.934,168.979,-40.63374675152362
568,Ain't Goin' Down (Til the Sun Comes Up),Brooks Jefferson,5zkaDGUM3xx5PnzfUbY4jY,2015-03-13,0.485,0.917,-4.307,0.0629,0.55,0.287,0.744,170.607,-41.67050085398581
569,Down To The Honkytonk,Jake Owen,5g0XcG0apQTlO3X8r38vGf,2019-03-29,0.634,0.808,-4.12,0.0517,0.192,0.0898,0.937,82.016,-45.01059019128093
570,Chattahoochee,Alan Jackson,59kHPbwyyCApYA8RQQEuXm,1992-10-09,0.606,0.706,-9.665,0.0379,0.362,0.16,0.819,174.533,-45.68691028896642
571,Beers And Sunshine,Darius Rucker,36ISlLb12gKuCCVTYXC0gb,2020-08-06,0.57,0.645,-5.816,0.0304,0.134,0.147,0.677,81.084,-45.896873823102524
572,Don't Look Now,Rodney Carrington,5EPAgdnM8Nx98J3Yp5I4Mz,2003-01-01,0.587,0.779,-5.992,0.0499,0.243,0.124,0.948,175.797,-46.820720093177194
573,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,0dbzWSYpMcRtwjI1S7Pkql,2015-08-07,0.543,0.81,-4.275,0.0368,0.14,0.145,0.395,76.978,-50.0366823138025
574,Fishin' in the Dark,Nitty Gritty Dirt Band,7lJbTVbDEMa3w7NFamrwdq,1987-04-01,0.771,0.283,-16.326,0.0444,0.198,0.0888,0.906,77.756,-50.24465381520299
575,T-R-O-U-B-L-E,Travis Tritt,5YY64mW5PL5waJKUsIJIQt,1992-08-07,0.297,0.982,-4.326,0.051,0.0133,0.689,0.793,179.311,-50.371387574407606
576,Daddy's Hands,Holly Dunn,2VPnnOGXmejtKqxGY4jg66,1991-07-19,0.551,0.269,-9.782,0.028,0.54,0.103,0.476,76.511,-50.59662380989672
577,The Race Is On,Sawyer Brown,3kg4W7OIAVSNTLjXArK0Kn,1989-09-13,0.586,0.527,-14.327,0.0526,0.311,0.116,0.867,179.892,-51.552859553025236
578,God Bless The U.S.A.,Lee Greenwood,623lYBOJ7bLwh1bu3yeN5V,1992-01-01,0.299,0.422,-9.977,0.0285,0.0873,0.182,0.168,67.797,-59.305322950548884
579,Best Days of Your Life,Kellie Pickler,27BMLvWD1TYdosiReVgbAt,2008-09-30,0.65,0.862,-5.148,0.0567,0.0231,0.0728,0.541,127.946,-0.10835865585024096
580,This One's for the Girls,Martina McBride,01CnYyPXMFRzOFVQBU8WMb,2003-09-30,0.613,0.801,-4.431,0.0354,0.0626,0.124,0.609,126.966,-1.0392631610465455
581,Who's Your Daddy?,Toby Keith,0x7Yp9FYMcTH9u1hxxnh4e,2008-01-01,0.684,0.872,-4.307,0.0402,0.283,0.049,0.849,126.381,-1.4868099324228763
582,So Sorry Mama,Whitney Duncan,3g2iStnP8l5hw0AckSpNOq,2008,0.553,0.834,-4.349,0.0313,0.0662,0.105,0.532,126.023,-1.6923102142961888
583,Break Down Here,Julie Roberts,1xsGrsVJwG9zel8pefzVeo,2004-01-01,0.641,0.485,-8.127,0.0328,0.142,0.0997,0.229,126.103,-1.753277096479878
584,Wildflower,the JaneDear girls,2pey6ClOaWssXa4tVBGVJP,2009,0.692,0.858,-4.354,0.03,0.00217,0.358,0.69,125.944,-1.772650604367347
585,I Play Chicken with the Train (with Big & Rich),Cowboy Troy,62OSkUK2xRWDQBDmksytdJ,2005-05-17,0.709,0.948,-3.388,0.0992,0.0728,0.214,0.679,128.051,-1.8185479204731632
586,It's Five O'Clock Somewhere,Alan Jackson,07KYRDFf8Q6sqj4PWCP9vh,1991,0.713,0.768,-6.702,0.0363,0.22,0.177,0.878,125.203,-1.8617104238553526
587,Up! - Red Version,Shania Twain,3VU4o7K0IYKCC9FpZe9iaH,2022-03-07,0.657,0.756,-4.067,0.0375,0.0143,0.557,0.71,125.974,-1.9592821376137666
588,Gaslighter,The Chicks,4UN6sBmFTt2IqxN3IRqJT3,2020-07-17,0.681,0.728,-7.317,0.0513,0.00624,0.055,0.693,131.017,-2.2823489923528
589,Man! I Feel Like A Woman!,Shania Twain,6sxptembJVty4sNtcPMAVz,1997-11-04,0.657,0.639,-7.527,0.0412,0.581,0.278,0.674,124.882,-2.3981685861652378
590,XXX's And OOO's (An American Girl),Trisha Yearwood,08c3wmdjKSjxTJY9cHSts7,1995-01-01,0.711,0.642,-8.909,0.0319,0.176,0.0814,0.762,125.831,-2.5066707786733002
591,Whose Bed Have Your Boots Been Under?,Shania Twain,2ugGNNwNaJdiusX3aLOMUy,2004-01-01,0.72,0.732,-5.186,0.0411,0.0984,0.15,0.848,132.06,-3.2220806020252333
592,I'm Gonna Getcha Good,Shania Twain,3wimPgsJv0hEgP5A3sQ7Ag,2002-01-01,0.723,0.789,-4.813,0.0302,0.0441,0.0612,0.946,124.013,-3.2296351284712737
593,Strawberry Wine,Deana Carter,5Pgwi0iizu96RHxJ4xL3SH,1996-01-01,0.572,0.449,-6.566,0.0264,0.314,0.0301,0.207,122.632,-4.3779668119096105
594,Because Of You,Reba McEntire,5LGEfWqwgYL16tyXkrRC8J,2007-01-01,0.569,0.532,-5.761,0.0322,0.628,0.117,0.19,133.883,-4.9347158179643795
595,Why Don't We Just Dance,Josh Turner,2p07VcUwRZ5sru3mJ0JogS,2010,0.677,0.776,-5.933,0.0386,0.42,0.0954,0.642,121.834,-5.153716472181792
596,Brand New Girlfriend,Steve Holy,4mpUaApNea2QhQshM4xyr4,2006-08-08,0.669,0.861,-3.547,0.0929,0.0273,0.0586,0.72,133.82,-5.41796542293625
597,Bye-Bye,Jo Dee Messina,5FxgRnXBHMM0q4stwqrjjM,1998-03-17,0.644,0.868,-3.98,0.0464,0.183,0.322,0.642,134.38,-5.773197935982888
598,Achy Breaky Heart,Billy Ray Cyrus,2EoIt9vdgFRNW03u5IvFsQ,1992,0.8,0.563,-10.209,0.0303,0.051,0.0797,0.961,121.808,-6.405235750467215
599,Cowboy Casanova,Carrie Underwood,6OqdF0vHI9xkqswI7EK0cD,2009,0.597,0.82,-2.529,0.0582,0.0328,0.119,0.576,119.969,-7.803799343465267
600,Big Green Tractor,Jason Aldean,4KAzYqfcijCSZa2P3etHoM,2009-04-07,0.623,0.59,-5.014,0.028,0.646,0.295,0.579,137.071,-8.169910325624583
601,Kiss This,Aaron Tippin,038jgLNIvp7QQNf5vILf5d,2000-01-01,0.765,0.706,-5.477,0.026,0.047,0.36,0.669,116.02,-10.98795592167396
602,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,7vSn3VNbzOtPebdj6ZSebj,2006-07-18,0.566,0.898,-3.659,0.0634,0.0613,0.126,0.791,115.954,-11.29175752364168
603,Smile,Uncle Kracker,4ZC8hXXqu2hPcDLw9QTdtQ,2009-09-11,0.541,0.812,-3.764,0.0336,0.203,0.42,0.607,141.056,-12.300201167651561
604,Diane,Cam,6UJnsETEQRL6kZtSUy2nFF,2020-10-30,0.543,0.869,-1.832,0.125,0.0381,0.0843,0.204,141.028,-12.759316805350482
